STRNR;KMANF_E;KMEND_E;KMANF_V;KMEND_V;STRNAME;STRKURZN
6608;100040008;100450031;  0,4 +   8;  4,5 +  31;Dresden-Friedrichstadt, W 309 - Dresden-Altstadt Elbufer;Dre-Friedr. - Dre-Alt. Elbufer
6609;99999963;100600060;  0,0 + -36;  6,0 +  60;Freital Ost - Dresden-Gittersee;Freital Ost - Dre-Gittersee
6610;100000000;100130049;  0,0 +   0;  1,3 +  49;Abzw Elbgaubad - Neusörnewitz;Abzw Elbgaubad - Neusörnewitz
6612;100080095;100500076;  0,8 +  95;  5,0 +  76;Riesa Hafen - Riesa, Gl 53;Riesa Hafen - Riesa
6613;100080074;103370070;  0,8 +  74; 33,7 +  70;Riesa, W 405 - Nossen, W 36;Riesa - Nossen
6614;100000035;106300099;  0,0 +  35; 63,0 +  99;Nossen, Gl 21 - Hermsdorf-Rehefeld (DB-Grenze);Nossen - Hermsdorf-Rehefeld
6615;100000061;100760094;  0,0 +  61;  7,6 +  94;Freiberg (Sachs), Gl 5 - Halsbrücke, W 14, G-Bahn;Freiberg (Sachs) - Halsbrücke
6616;99969979;101170090; -0,3 + -20; 11,7 +  90;Berthelsdorf (Erzgeb), W 7 - Großhartmannsdorf;Berthelsdorf - Großhartmannsdf
6617;99989928;100430026; -0,1 + -71;  4,3 +  26;Brand-Erbisdorf, W 1 - Langenau (Sachs), Gl 2;Brand-Erbisdorf - Langenau (S)
6618;100020060;102240037;  0,2 +  60; 22,4 +  37;Pockau-Lengefeld, W 4 - Neuhausen (Erzgeb), Gl 1;Pockau-Lengefeld - Neuhausen
6619;100060090;105820065;  0,6 +  90; 58,2 +  65;(DB-Grenze) Reitzenhain - Flöha, W 5815;Reitzenhain - Flöha
6620;100030015;103780022;  0,3 +  15; 37,8 +  22;Roßwein, W 2 - Niederwiesa, W 5940;Roßwein - Niederwiesa
6621;100000000;100240011;  0,0 +   0;  2,4 +  11;ehem. Abzw Plattenthal - Plattenthal, Leichtbauplattenwerk;Plattenthal - Pl.,Leichtbaupl.
6622;100000040;100590010;  0,0 +  40;  5,9 +  10;Königswalde (Erzgeb) ob Bf - Annaberg-Buchholz ob Bf;Königswalde - Annaberg-Buchh
6623;100050083;101900041;  0,5 +  83; 19,0 +  41;(DB-Grenze) Bärenstein(Kr Annaberg) - Annaberg-Buchholz unt Bf,Gl 1;Bärenstein - Annaberg-Buchholz
6624;99989963;102470007; -0,1 + -36; 24,7 +   7;Annaberg-Buchholz Süd, W 11 - Schwarzenberg (Erzgeb), W 14;Annaberg-Buchh - Schwarzenberg
6625;99999979;100540019;  0,0 + -20;  5,4 +  19;Walthersdorf (Erzgeb) - Crottendorf ob Bf, Gl 2;Walthersdorf - Crottendorf
6626;99929978;101770085; -0,7 + -21; 17,7 +  85;(DB-Grenze) Johanngeorgenstadt - Schwarzenberg (Erzgeb), W 12;Johanngeorgenst - Schwarzenbg
6627;99949926;100270030; -0,5 + -73;  2,7 +  30;Waldheim - Kriebethal;Waldheim - Kriebethal
6628;100000084;100550060;  0,0 +  84;  5,5 +  60;Mittweida, W 43 - Dreiwerden, G-Bahn;Mittweida - Dreiwerden
6629;99909952;108220072; -0,9 + -47; 82,2 +  72;Glauchau (Sachs), W 30 - Wurzen, W 4;Glauchau (Sachs) - Wurzen
6630;99999983;100140095;  0,0 + -16;  1,4 +  95;Abzw Leisenau, W 1 - Abzw Muldebrücke;Leisenau - Muldebrücke
6631;99989970;102040043; -0,1 + -29; 20,4 +  43;Waldheim, W 75 - Rochlitz (Sachs), W 28;Waldheim - Rochlitz (Sachs)
6632;100000022;101000017;  0,0 +  22; 10,0 +  17;Rochlitz (Sachs), W 28 - Narsdorf, W 48;Rochlitz (Sachs) - Narsdorf
6633;99989952;102320057; -0,1 + -47; 23,2 +  57;Wechselburg, W 28 - Küchwald, W 23;Wechselburg - Küchwald
6635;100000000;101550058;  0,0 +   0; 15,5 +  58;Küchwald - Wüstenbrand;Küchwald - Wüstenbrand
6636;100000000;100690033;  0,0 +   0;  6,9 +  33;Limbach (Sachs), Gl 13 - Wittgensdorf ob Bf, W 14;Limbach - Wittgensdorf ob Bf
6637;100000000;100200030;  0,0 +   0;  2,0 +  30;Limbach (Sachs), Gl 1 - Oberfrohna, Gl 2;Limbach (Sachs) - Oberfrohna
6638;100000000;100270060;  0,0 +   0;  2,7 +  60;Limbach (Sachs), Gl 1 - Kändler, G-Bahn;Limbach (Sachs) - Kändler
6639;100000000;103720030;  0,0 +   0; 37,2 +  30;Zwönitz - Chemnitz Süd, W 18;Zwönitz - Chemnitz Süd
6640;99989925;101320039; -0,1 + -74; 13,2 +  39;Neuoelsnitz, W 1 - Wüstenbrand, W 26;Neuoelsnitz - Wüstenbrand
6641;99989984;102040012; -0,1 + -15; 20,4 +  12;Stollberg (Sachs) - St Egidien, W 39;Stollberg (Sachs) - St Egidien
6642;100310009;100580004;  3,1 +   9;  5,8 +   4;Schlema ob Bf, Gl 1 - Schlema unt Bf, W 30, G-Bahn;Schlema ob Bf - Schlema unt Bf
6644;100030000;104380076;  0,3 +   0; 43,8 +  76;Annaberg-Buchholz unt Bf, Gl 1 - Flöha, W 5816;Annaberg-Buchholz - Flöha
6645;99929997;106470038; -0,7 +  -2; 64,7 +  38;Chemnitz Hbf, W 26 - Blauenthal;Chemnitz Hbf - Blauenthal
6646;100040076;100910080;  0,4 +  76;  9,1 +  80;Zwickau (Sachs) Hbf - Mosel, W 3;Zwickau (Sachs) Hbf - Mosel
6647;100040010;100900029;  0,4 +  10;  9,0 +  29;Reichenbach (Vogtl) ob Bf, Gl 81 - Göltzschtalbrücke;Reichenb ob Bf - Göltzschtalbr
6648;100000046;104680000;  0,0 +  46; 46,8 +   0;Herlasgrün, W 5 - Oelsnitz (Vogtl);Herlasgrün - Oelsnitz (Vogtl)
6649;99979972;101030061; -0,2 + -27; 10,3 +  61;Falkenstein (Vogtland), W 403 - Muldenberg, W 711;Falkenstein - Muldenberg
6650;99769904;103370033; -2,3 + -95; 33,7 +  33;Zwickau (Sachs) Hbf, W 62 - Falkenstein (Vogtland), W 413;Zwickau (S) Hbf - Falkenstein
6651;100020034;100870077;  0,2 +  34;  8,7 +  77;Zwotental, W 3 - Klingenthal (DB-Grenze);Zwotental - Klingenthal
6652;100070083;100190020;  0,7 +  83;  1,9 +  20;Werdau, W 11 - Werdau West;Werdau - Werdau West
6653;100000000;106820006;  0,0 +   0; 68,2 +   6;Werdau West - Mehltheuer, W 24;Werdau West - Mehltheuer
6654;100000060;100370089;  0,0 +  60;  3,7 +  89;Zeulenroda unterer Bf, Gl 2 - Zeulenroda oberer Bf, Gl 1a;Zeulenroda unt Bf - oberer Bf
6655;99959901;101370000; -0,4 + -98; 13,7 +   0;Neumark (Sachs) - Greiz;Neumark (Sachs) - Greiz
6656;100020054;101500008;  0,2 +  54; 15,0 +   8;Schönberg (Vogtl), W 33 - Schleiz, Gl 1;Schönberg (Vogtl) - Schleiz
6657;99959964;102000066; -0,4 + -35; 20,0 +  66;Schönberg (Vogtl), W 3 - Hirschberg (Saale), Gl 1;Schönberg (Vogtl) - Hirschberg
6658;100000000;101520062;  0,0 +   0; 15,2 +  62;Schleiz, W 1 - Saalburg (Saale), Gl 2;Schleiz - Saalburg (Saale)
6659;99959955;100930015; -0,4 + -44;  9,3 +  15;Crossen an der Elster - Eisenberg (Thür);Crossen a.d.Elster - Eisenberg
6660;99979921;101090042; -0,2 + -78; 10,9 +  42;Seelingstädt (b Werdau), W 6 - Schmirchau, Gbf;Seelingstädt - Schmirchau
6661;100000000;102540032;  0,0 +   0; 25,4 +  32;Meuselwitz - Abzw Raitzhain, W 1;Meuselwitz - Abzw Raitzhain
6662;100000033;100380072;  0,0 +  33;  3,8 +  72;Dresden-Altstadt, W 265 - Dresden Altstadt, Elbufer, G-Bahn;Dre-Altstadt - Dre-Alt,Elbufer
6663;107120080;111420043; 71,2 +  80;114,2 +  43;Schönheide Ost - Adorf (Vogtl), W 28;Schönheide Ost - Adorf (Vogtl)
6664;99999983;101520080;  0,0 + -16; 15,2 +  80;Oschatz - Röderau, W 6;Oschatz - Röderau
6665;99989917;100150000; -0,1 + -82;  1,5 +   0;Schönfeld-Wiesa - Schönfeld-Wiesa, Papierfabrik;Schönfeld-Wiesa - Papierfabrik
6666;102620071;102730038; 26,2 +  71; 27,3 +  38;(DB-Grenze) Sebnitz (Sachs) Grenze - Sebnitz (Sachs), W 19;Sebnitz Gr - Sebnitz (Sachs)
6667;100000000;101280003;  0,0 +   0; 12,8 +   3;Lengenfeld (Vogtl) - Göltzschtalbrücke;Lengenfeld - Göltzschtalbrücke
6668;100000000;100160000;  0,0 +   0;  1,6 +   0;Neschwitz, W 8 - Wetro Feuerfest GmbH;Neschwitz - Wetro
6669;100000000;101270040;  0,0 +   0; 12,7 +  40;Lottengrün - Plauen (Vogtl)-Chrieschwitz;Lottengrün - Chrieschwitz
6670;100000000;100940057;  0,0 +   0;  9,4 +  57;Olbernhau-Grünthal - Deutschneudorf;Olbernhau-Grünth. - Dtneudorf.
6674;100000000;102600000;  0,0 +   0; 26,0 +   0;Zwönitz - Scheibenberg;Zwönitz - Scheibenberg
6675;99989985;100400006; -0,1 + -14;  4,0 +   6;Heidenau, W 261 - Grunau Papierfabrik;Heidenau - Grunau Papierfabrik
6680;100000000;102220031;  0,0 +   0; 22,2 +  31;Naumburg (Saale) Hbf, Gl 5205 - Teuchern, W 37;Naumburg (Saale) - Teuchern
6681;100240052;102530068;  2,4 +  52; 25,3 +  68;Weimar, Berkaer Bf, Gl 1 - Kranichfeld, Gl 1;Weimar, Berk. Bf - Kranichfeld
6682;99969901;100880032; -0,3 + -98;  8,8 +  32;Niederpöllnitz, W 27 - Münchenbernsdorf, Gl 2, G-Bahn;Niederpöllnitz - Münchenbernsd
6683;100000041;106900010;  0,0 +  41; 69,0 +  10;Triptis - Marxgrün;Triptis - Marxgrün
6684;99959923;101170030; -0,4 + -76; 11,7 +  30;Orlamünde, W 3 - Pößneck unt Bf, Gl 1;Orlamünde - Pößneck unt Bf
6685;100010064;100430098;  0,1 +  64;  4,3 +  98;Rudolstadt-Schwarza - Bad Blankenburg (Thüringerw);Rud-Schwarza - Bad Blankenburg
6686;99979955;101950045; -0,2 + -44; 19,5 +  45;Abzw Hockeroda, W 5 - Wurzbach (Thür), W 21;Abzw Hockeroda - Wurzbach
6687;100000000;100010000;  0,0 +   0;  0,1 +   0;ehemalige Strecke - Probstzella, W 1A - W 2A;ehemalige Strecke 6687
6688;99979902;102650023; -0,2 + -97; 26,5 +  23;Probstzella, W 12 - Neuhaus am Rennweg, Gl 3;Probstzella - Neuhaus am Rennw
6689;103860060;104530062; 38,6 +  60; 45,3 +  62;Lauscha (Thür), Gl 1 - Ernstthal a Rennsteig, W 3;Lauscha - Ernstthal a Rennst.
6690;99979944;102500063; -0,2 + -55; 25,0 +  63;Rottenbach, W 35 - Katzhütte, Gl 1;Rottenbach - Katzhütte
6691;100000000;100390058;  0,0 +   0;  3,9 +  58;Obstfelderschmiede --Lichtenhain-- - Cursdorf;Obstfelderschmiede - Cursdorf
6692;101570054;103340005; 15,7 +  54; 33,4 +   5;Rauenstein (Thür) - Sonneberg (Thür) Hbf, W 59;Rauenstein - Sonneberg Hbf
6693;99949975;101590052; -0,5 + -24; 15,9 +  52;Eisfeld, W 1 - Rauenstein (Thür), W 13;Eisfeld - Rauenstein (Thür)
6694;99929979;103350087; -0,7 + -20; 33,5 +  87;Plaue (Thüringen), W 3 - Rennsteig, Gl 3;Plaue (Thür) - Rennsteig
6695;99959934;102070000; -0,4 + -65; 20,7 +   0;Ilmenau, W 1 - Großbreitenbach (Thür), Gl 1;Ilmenau - Großbreitenbach
6696;100010000;101600074;  0,1 +   0; 16,0 +  74;Suhl, Gl 20 - Schleusingen, W 30;Suhl - Schleusingen
6697;99979908;103570004; -0,2 + -91; 35,7 +   4;Gotha, W 125 - Gräfenroda, Gl 1;Gotha - Gräfenroda
6698;99949950;103130058; -0,5 + -49; 31,3 +  58;Zella-Mehlis, W 4 - Wernshausen, W 2;Zella-Mehlis - Wernshausen
6699;99979917;100960096; -0,2 + -82;  9,6 +  96;Schmalkalden - Kleinschmalkalden;Schmalkalden - Kleinschmalkald
6700;99989964;100300080; -0,1 + -35;  3,0 +  80;Kleinschmalkalden - Auwallenburg;Kleinschmalkalden - Auwallenbg
6702;99979955;101040095; -0,2 + -44; 10,4 +  95;Fröttstädt, W 821 - Friedrichroda, Gl 1;Fröttstädt - Friedrichroda
6703;99979963;102290069; -0,2 + -36; 22,9 +  69;Bad Salzungen - Unterbreizbach;Bad Salzungen - Unterbreizbach
6704;99949927;102790020; -0,5 + -72; 27,9 +  20;Dorndorf (Rhön), W 7 - Kaltennordheim;Dorndorf - Kaltennordheim
6705;100000001;100440046;  0,0 +   1;  4,4 +  46;Abzw Leimbach, W 1 - Oberrohn, W 1;Abzw Leimbach - Oberrohn
6707;99899953;102530069; -1,0 + -46; 25,3 +  69;Gerstungen, W 803 - Vacha, W 2;Gerstungen - Vacha
6708;103340039;106240005; 33,4 +  39; 62,4 +   5;Rennsteig, W 2 - Themar, W 2;Rennsteig - Themar
6709;101920020;102840079; 19,2 +  20; 28,4 +  79;Wurzbach (Thür), Gl 1 - Unterlemnitz, W 2;Wurzbach (Thür) - Unterlemnitz
6710;100820025;113090085;  8,2 +  25;130,9 +  85;Silberhausen - Treysa, W 67;Silberhausen - Treysa
6711;100020062;100230059;  0,2 +  62;  2,3 +  59;Weimar, W 102 - Weimar, Berkaer Bf, W 13;Weimar - Weimar, Berkaer Bf
6712;99989970;101450060; -0,1 + -29; 14,5 +  60;Bufleben - Friedrichswerth (Thür), Gl 2;Bufleben - Friedrichswerth
6713;100000000;100750069;  0,0 +   0;  7,5 +  69;Gräfentonna, Gl 2 - Bad Langensalza, W 34;Gräfentonna - Bad Langensalza
6714;100000000;103220065;  0,0 +   0; 32,2 +  65;Ballstädt - Straußfurt, W 58;Ballstädt - Straußfurt
6715;99959923;101400096; -0,4 + -76; 14,0 +  96;Kühnhausen, W 15 - Döllstädt, W 2;Kühnhausen - Döllstädt
6717;99939900;104140085; -0,6 + -99; 41,4 +  85;Bleicherode Ost, W 3 - Herzberg (Harz), W 25;Bleicher. Ost - Herzberg(Harz)
6718;99949962;100910036; -0,5 + -37;  9,1 +  36;Hohenebra, W 1 - Ebeleben, W 22;Hohenebra - Ebeleben
6719;101930016;103040030; 19,3 +  16; 30,4 +  30;Ebeleben, W 22 - Menteroda;Ebeleben - Menteroda
6720;99899986;102560024; -1,0 + -13; 25,6 +  24;Ebeleben, W 16 - Mühlhausen (Thür), W 9221;Ebeleben - Mühlhausen (Thür)
6721;99959968;105300031; -0,4 + -31; 53,0 +  31;Straußfurt, W 64 - Großheringen, W 20;Straußfurt - Großheringen
6722;99909937;101500046; -0,9 + -62; 15,0 +  46;Berga-Kelbra, W 3 - Stolberg (Harz), Gl 1;Berga-Kelbra - Stolberg (Harz)
6723;99939912;100770000; -0,6 + -87;  7,7 +   0;Oberröblingen (Helme), W 7 - Allstedt;Oberröblingen - Allstedt
6724;100000015;100110035;  0,0 +  15;  1,1 +  35;Reinsdorf (b Artern) - Reinsdorf (b Artern);Reinsdorf - Reinsd. (Verbind.)
6725;99949948;103100066; -0,5 + -51; 31,0 +  66;Bretleben, W 402 - Sondershausen, W 1;Bretleben - Sondershausen
6726;100000000;105530056;  0,0 +   0; 55,3 +  56;Naumburg (Saale) Hbf, Gl 5205 - Artern, W 394;Naumburg (Saale) - Artern
6727;100020020;101980050;  0,2 +  20; 19,8 +  50;Laucha (Unstrut), W 52 - Lossa (Finne), Gl 3, G-Bahn;Laucha (Unstr) - Lossa (Finne)
6728;99999978;100330086;  0,0 + -21;  3,3 +  86;Abzw Bernterode, W 103 - Deuna Zementwerk Werkbahnhof;Abzw Bernterode - Werkbf Deuna
6729;99959930;100630045; -0,4 + -69;  6,3 +  45;Georgenthal (Thür), W 1 - Tambach-Dietharz, Gl 2;Georgenthal - Tambach-Dietharz
6730;99999982;100050000;  0,0 + -17;  0,5 +   0;Neudietendorf, W 863 - W 850 (ehem Verbindungskurve);Neudietendorf, W 863 - W 850
6731;99919953;101230050; -0,8 + -46; 12,3 +  50;Erfurt Nord - Erfurt-Bindersleben, W A1;Erfurt Nord - Erf-Bindersleben
6732;99959953;102770037; -0,4 + -46; 27,7 +  37;Bad Langensalza, W 35 - Haussömmern;Bad Langensalza - Haussömmern
6733;99989946;100450048; -0,1 + -53;  4,5 +  48;Arnstadt Hbf, Gl 8 - Ichtershausen, Gl 1;Arnstadt Hbf - Ichtershausen
6734;100000000;100320078;  0,0 +   0;  3,2 +  78;Heilbad Heiligenstadt, Gl 8 - Heilbad Heiligenstadt Ost, G-Bahn;Heiligenstadt - Heiligenst Ost
6735;99959919;100430071; -0,4 + -80;  4,3 +  71;Esperstedt (Kyffh), Gl 11 - Oldisleben, Gl 2, G-Bahn;Esperstedt(Kyffh) - Oldisleben
6750;100000060;100220055;  0,0 +  60;  2,2 +  55;Löwenberg (Mark) Dorf - Abzw Löwenberg (Mark);Löwenberg Dorf - Abzw Löwenb.
6751;100010073;103790081;  0,1 +  73; 37,9 +  81;Löwenberg (Mark), W 16 - Rheinsberg (Mark);Löwenberg - Rheinsberg
6752;104340085;111770088; 43,4 +  85;117,7 +  88;Löwenberg (Mark), W 3 - Prenzlau, W 25;Löwenberg - Prenzlau
6753;99999978;100230045;  0,0 + -21;  2,3 +  45;Prenzlau West - Prenzlau-Blindow;Prenzlau West - Blindow
6755;99999978;100120082;  0,0 + -21;  1,2 +  82;Bürgerhorst - Strelitz Alt;Bürgerhorst - Strelitz Alt
6756;100000000;102570040;  0,0 +   0; 25,7 +  40;Neubrandenburg - Friedland (Meckl);Neubrandenburg - Friedland
6757;100010050;100170045;  0,1 +  50;  1,7 +  45;Belling - Charlottenhof;Belling - Charlottenhof
6758;104580036;110110065; 45,8 +  36;101,1 +  65;Eberswalde Hbf, 95W 41 - Werbig oben, 95W 1;Eberswalde - Werbig oben
6759;105020068;112350062; 50,2 +  68;123,5 +  62;Britz, W 3 - Fürstenberg (Havel), W 4;Britz - Fürstenberg
6760;100000064;100130087;  0,0 +  64;  1,3 +  87;Ragösermühle - ehem Abzw Schieferberg;Ragösermühle - Schieferberg
6761;99999978;100290060;  0,0 + -21;  2,9 +  60;Abzw Forsthaus - Eberswalde Hbf;Abzw Forsthaus - Eberswalde
6762;99999978;100140056;  0,0 + -21;  1,4 +  56;Fürstenberg (Havel), Vdü - Fürstenberg (Havel), Stw B 3;Fürstenb Vdü - Fürstenb B3
6763;99969995;103130090; -0,3 +  -4; 31,3 +  90;Angermünde - Bad Freienwalde (Oder);Angermünde - Bad Freienwalde
6764;99949950;102340061; -0,5 + -49; 23,4 +  61;Angermünde, W 3 - Schwedt (Oder);Angermünde - Schwedt
6765;99999982;100070046;  0,0 + -17;  0,7 +  46;Abzw Pasewalk Ost - Abzw Krugsdorf;Abzw Pasew O - Abzw Krugsdorf
6766;100190030;102590072;  1,9 +  30; 25,9 +  72;ehem. Abzw Prenzlau Nord - Strasburg (Meckl);Prenzlau Nord - Strasburg
6767;110190066;114230060;101,9 +  66;142,3 +  60;Kargow, W 10 - Neubrandenburg;Kargow - Neubrandenburg
6768;116310090;120860035;163,1 +  90;208,6 +  35;Ducherow - Seebad Heringsdorf;Ducherow - Seebad Heringsdorf
6769;99959931;104200002; -0,4 + -68; 42,0 +   2;Prenzlau, W 3 - Löcknitz;Prenzlau - Löcknitz
6770;101450090;102530042; 14,5 +  90; 25,3 +  42;Gramzow (Uckermark) - Damme, W 1;Gramzow - Damme
6771;114310020;116340028;143,1 +  20;163,4 +  28;Jatznick, W 13 - Ueckermünde Stadthafen;Jatznick - Ueckermünde
6772;119260015;121100060;192,6 +  15;211,0 +  60;Züssow, W 1 - Wolgast Hafen;Züssow - Wolgast Hafen
6773;120890051;124420011;208,9 +  51;244,2 +  11;Seebad Heringsdorf, W 13 - Wolgast Hafen;Heringsdorf - Wolgast Hafen
6774;100010094;101290070;  0,1 +  94; 12,9 +  70;Zinnowitz, W 14 - Peenemünde Dorf;Zinnowitz - Peenemünde Dorf
6775;100000074;101250003;  0,0 +  74; 12,5 +   3;Bergen auf Rügen - Lauterbach Mole;Bergen auf Rügen - Lauterbach
6776;100040089;101210051;  0,4 +  89; 12,1 +  51;Lietzow (Rügen), W 35 - Ostseebad Binz;Lietzow (Rügen) - Binz
6777;127380085;127580022;273,8 +  85;275,8 +  22;Sassnitz - Sassnitz Hafen;Sassnitz - Sassnitz Hafen
6778;101820083;104290020; 18,2 +  83; 42,9 +  20;Velgast, W 1 - Zingst;Velgast - Zingst
6779;100000000;100850000;  0,0 +   0;  8,5 +   0;Zingst, W 1 - Prerow ( Planungstitel );Zingst - Prerow
6780;99989959;103070051; -0,1 + -40; 30,7 +  51;Velgast - Tribsees;Velgast - Tribsees
6781;99989946;100220020; -0,1 + -53;  2,2 +  20;Barth - Barth Hafen;Barth - Barth Hafen
6782;99999979;102770047;  0,0 + -20; 27,7 +  47;Waren (Müritz) - Malchin;Waren (Müritz) - Malchin
6783;99959942;102510066; -0,4 + -57; 25,1 +  66;Malchin, W 46 - Dargun;Malchin - Dargun
6784;99999982;101940047;  0,0 + -17; 19,4 +  47;Gumnitz - Pasewalk Ost, W 3;Gumnitz - Pasewalk Ost
6785;100000009;100560033;  0,0 +   9;  5,6 +  33;Abzw Bürgerhorst, W 50 - Neustrelitz Hafen;Abzw Bürgerhorst - Neustr Haf
6786;102300065;102620010; 23,0 +  65; 26,2 +  10;Grimmen-Schützenplatz - Grimmen, W 2;Grimmen-Schützenpl. - Grimmen
6787;120990067;121230000;209,9 +  67;212,3 +   0;Greifswald, W 34 - Greifswald Hafen;Greifswald - Greifswald Hafen
6788;122280011;122480020;222,8 +  11;224,8 +  20;Stralsund, W 55 - Stralsund Hafen;Stralsund - Stralsund Hafen
6789;99989923;100230000; -0,1 + -76;  2,3 +   0;Neubrandenburg - Neubrandenburg, SJVG;Neubra - Neubra, SJVG
6791;99989924;100780007; -0,1 + -75;  7,8 +   7;Wolgast Hafen, W 2 - Kröslin, G-Bahn;Wolgast Hafen - Kröslin
6792;100000019;100890040;  0,0 +  19;  8,9 +  40;Eberswalde West, W 12 - Finowfurt, G-Bahn;Eberswalde West - Finowfurt
6793;100050091;101380045;  0,5 +  91; 13,8 +  45;Demmin - Tutow;Demmin - Tutow
6794;100050040;101200000;  0,5 +  40; 12,0 +   0;Abzw Starsow, W 1 - Rechlin Nord;Abzw Starsow - Rechlin Nord
6795;99989919;100720082; -0,1 + -80;  7,2 +  82;Toitz-Rustow - Loitz;Toitz-Rustow - Loitz
6796;99969972;100210009; -0,3 + -27;  2,1 +   9;Demmin, W 6 - Demmin Hafen;Demmin - Demmin Hafen
6797;100000000;101200000;  0,0 +   0; 12,0 +   0;Gransee - Wolfsruh;Gransee - Wolfsruh
6798;100000023;101000000;  0,0 +  23; 10,0 +   0;Vogelsang, W 1 - Groß Dölln;Vogelsang - Groß Dölln
6799;99999980;100190035;  0,0 + -19;  1,9 +  35;Eberswalde West, W 12 - Eberswalde Hbf, W 1;Eberswalde West - Eberswalde
6800;100350058;104460017;  3,5 +  58; 44,6 +  17;Halle-Nietleben - Hettstedt;Halle-Nietleben - Hettstedt
6801;99979991;100470057; -0,2 +  -8;  4,7 +  57;Halle Thüringer Bf - Halle (Saale) Industriebf;Halle Thür. Bf - Industriebf
6802;99999971;100420075;  0,0 + -28;  4,2 +  75;Hohenthurm - Niemberg;Hohenthurm - Niemberg
6803;99919936;103120063; -0,8 + -63; 31,2 +  63;Röblingen am See, W 70 - Vitzenburg;Röblingen - Vitzenburg
6804;100490054;101450060;  4,9 +  54; 14,5 +  60;Löbejün, W 2 - Gottgau;Löbejün - Gottgau
6805;99999983;100090005;  0,0 + -16;  0,9 +   5;Querfurt Abzw K, W G - Querfurt Abzw G, W K;Querfurt Abzw K - Abzw G
6806;100590070;101810036;  5,9 +  70; 18,1 +  36;Buna Werke, W 22 - Schafstädt;Buna Werke - Schafstädt
6807;99999982;103470003;  0,0 + -17; 34,7 +   3;Merseburg, Gleis 4104 - Querfurt;Merseburg - Querfurt
6808;100010090;100330049;  0,1 +  90;  3,3 +  49;Merseburg - Merseburg Süd;Merseburg - Merseburg Süd
6809;99999982;100090072;  0,0 + -17;  0,9 +  72;Leuna Werke, Werkbahnhof - Leuna Werke Nord;Leuna Werke - Leuna Werke Nord
6810;100000000;102760078;  0,0 +   0; 27,6 +  78;Merseburg, Gleis 4101 - Leipzig-Leutzsch;Merseburg - Leipzig-Leutzsch
6811;99979937;102360006; -0,2 + -62; 23,6 +   6;Leipzig-Plagwitz - Pörsten;Leipzig-Plagwitz - Pörsten
6812;100020066;102360008;  0,2 +  66; 23,6 +   8;Großkorbetha, W 122 - Deuben (b Zeitz);Großkorbetha - Deuben
6813;99989932;102480055; -0,1 + -67; 24,8 +  55;Zeitz, W 188 - Osterfeld (b Zeitz);Zeitz - Osterfeld
6814;99939992;102510039; -0,6 +  -7; 25,1 +  39;Zeitz, W 232 - Altenburg;Zeitz - Altenburg
6815;100000068;100360089;  0,0 +  68;  3,6 +  89;Tröglitz, W 8 - Zeitz;Tröglitz - Zeitz
6816;100330044;102480023;  3,3 +  44; 24,8 +  23;Nobitz - Langenleuba-Oberhain;Nobitz - Langenleuba-Oberhain
6817;100000040;100050049;  0,0 +  40;  0,5 +  49;Narsdorf Bgdr, Langenleubaer Spitze - Narsdorf Bgdr, Cossener Sp.;Narsdorf Bgdr - Cossener Sp.
6818;99999982;100070037;  0,0 + -17;  0,7 +  37;Stünzhain - Paditz;Stünzhain - Paditz
6819;100040053;101480020;  0,4 +  53; 14,8 +  20;Neukieritzsch - Pegau, W 2;Neukieritzsch - Pegau
6820;99999978;100170034;  0,0 + -21;  1,7 +  34;Zauschwitz - Pegau Ost;Zauschwitz - Pegau Ost
6821;100460008;102770096;  4,6 +   8; 27,7 +  96;Zwenkau (b Leipzig) - Meuselwitz;Zwenkau - Meuselwitz
6822;100010091;100580020;  0,1 +  91;  5,8 +  20;Böhlen (b Leipzig), W 6514 - Espenhain DB-Grenze;Böhlen - Espenhain DB-Grenze
6823;99979988;101710025; -0,2 + -11; 17,1 +  25;Beucha, 21W 01 - Trebsen (Mulde);Beucha - Trebsen
6824;99999981;100120016;  0,0 + -18;  1,2 +  16;Kornhain Abzw D - E;Kornhain D - E
6825;100020089;102010093;  0,2 +  89; 20,1 +  93;Wurzen, W 9224 - Eilenburg, W 114;Wurzen - Eilenburg
6826;100150061;111350011;  1,5 +  61;113,5 +  11;Falkenberg (Elster), W 311 - Beeskow, W 30;Falkenberg - Beeskow
6827;99929954;100770034; -0,7 + -45;  7,7 +  34;Neuburxdorf, W 29 - Mühlberg (Elbe);Neuburxdorf - Mühlberg
6828;100000044;101340053;  0,0 +  44; 13,4 +  53;Prettin - Annaburg, W 36;Prettin - Annaburg
6829;99999989;101020025;  0,0 + -10; 10,2 +  25;Lutherstadt Wittenberg West, W 7 - Straach;Lu Wittenberg West - Straach
6830;99979958;104210055; -0,2 + -41; 42,1 +  55;Pratau, W 3 - Torgau, W 11;Pratau - Torgau
6831;99959938;103890016; -0,4 + -61; 38,9 +  16;Pretzsch, W 1 - Eilenburg, W 11;Pretzsch - Eilenburg
6832;99959914;102140037; -0,4 + -85; 21,4 +  37;Bitterfeld, W 64 - Stumsdorf, W 3;Bitterfeld - Stumsdorf
6833;99919941;100180065; -0,8 + -58;  1,8 +  65;Hohenthurm - Reußen;Hohenthurm - Reußen
